mean_red,std_red,mean_green,std_green,mean_blue,std_blue,frame,sample_id,sample_source
210.7257,26.40159,0.0,0.0,40.321182,13.875328,571,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.41002,26.537981,0.0,0.0,39.71817,13.698763,572,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.43317,26.825441,0.0,0.0,41.56308,14.198802,573,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.09259,26.902346,0.0,0.0,41.51765,14.2376585,574,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.61632,26.5842,0.0,0.0,41.734375,14.149235,575,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.2581,26.91329,0.0,0.0,41.502026,14.288609,576,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.98698,27.28116,0.0,0.0,41.4511,14.387472,577,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.18953,26.773067,0.0,0.0,41.956886,14.346939,578,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.11835,26.844517,0.0,0.0,41.904514,14.412175,579,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.63889,27.195683,0.0,0.0,41.707756,14.536302,580,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.17361,26.865469,0.0,0.0,41.908855,14.431655,581,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.43576,26.68942,0.0,0.0,42.09346,14.347062,582,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.36429,26.745253,0.0,0.0,42.00984,14.473672,583,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.58623,26.733826,0.0,0.0,42.117477,14.468579,584,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.21991,26.472048,0.0,0.0,42.405094,14.403985,585,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.49768,26.433388,0.0,0.0,42.547745,14.423249,586,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.53703,26.574554,0.0,0.0,42.538193,14.594092,587,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.87442,26.523932,0.0,0.0,42.726852,14.538384,588,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.07639,26.489689,0.0,0.0,42.766205,14.6375885,589,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.1221,26.47221,0.0,0.0,42.876446,14.647402,590,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.7092,26.141945,0.0,0.0,43.15191,14.544863,591,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.6681,26.251612,0.0,0.0,43.127316,14.641965,592,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.57118,26.468603,0.0,0.0,42.870083,14.732969,593,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.36748,26.08333,0.0,0.0,43.24074,14.682911,594,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.51562,26.002945,0.0,0.0,41.105324,14.04461,595,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.65192,26.097952,0.0,0.0,41.09028,14.122889,596,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.02257,26.098993,0.0,0.0,40.760708,13.98895,597,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.40076,26.64563,0.0,0.0,39.63918,13.78555,598,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.95602,26.966894,0.0,0.0,39.04919,13.600403,599,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.23756,26.986237,0.0,0.0,41.032696,14.126529,600,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.09723,27.550003,0.0,0.0,40.567997,14.236815,601,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.54745,27.365677,0.0,0.0,40.685474,14.188026,602,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.10619,27.152594,0.0,0.0,40.934605,14.186396,603,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.91493,27.419847,0.0,0.0,40.916378,14.273644,604,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.4809,27.274532,0.0,0.0,41.136864,14.337212,605,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.3342,26.880905,0.0,0.0,41.45602,14.203723,606,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.7746,27.18502,0.0,0.0,41.239582,14.34584,607,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.61661,27.311735,0.0,0.0,41.18432,14.360677,608,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.35475,26.96923,0.0,0.0,41.480614,14.253154,609,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.6088,26.830212,0.0,0.0,41.571182,14.253619,610,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.24739,27.142368,0.0,0.0,41.439236,14.392253,611,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.96268,26.926653,0.0,0.0,41.75087,14.381545,612,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.00261,26.359137,0.0,0.0,42.19126,14.25914,613,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.95833,26.531929,0.0,0.0,42.19647,14.376868,614,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.03154,26.657417,0.0,0.0,42.25897,14.517383,615,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.59895,26.48836,0.0,0.0,42.484375,14.522125,616,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.07292,26.30898,0.0,0.0,42.675926,14.529932,617,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.10475,26.318243,0.0,0.0,42.731194,14.496281,618,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.18373,26.391573,0.0,0.0,42.804977,14.559351,619,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.21527,26.462301,0.0,0.0,42.814526,14.633249,620,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.69098,26.319782,0.0,0.0,43.00029,14.61351,621,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.93172,26.26329,0.0,0.0,43.167824,14.657063,622,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.82523,26.449192,0.0,0.0,42.93663,14.716093,623,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.30208,26.205091,0.0,0.0,43.12529,14.741334,624,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.98438,26.149317,0.0,0.0,40.73264,13.978933,625,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.72482,26.633364,0.0,0.0,39.75,13.83007,626,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.83536,27.064274,0.0,0.0,39.02199,13.649001,627,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.27402,27.136196,0.0,0.0,38.88773,13.510075,628,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.87587,27.255264,0.0,0.0,40.663193,14.079511,629,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.81627,27.292665,0.0,0.0,40.65249,14.123378,630,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.90799,27.303267,0.0,0.0,40.82697,14.116768,631,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.19127,27.212717,0.0,0.0,40.877895,14.1634035,632,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.12962,26.764847,0.0,0.0,41.356194,14.092397,633,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.56915,26.580893,0.0,0.0,41.56279,14.1235695,634,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.16985,26.882263,0.0,0.0,41.3533,14.217369,635,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.22424,26.900124,0.0,0.0,41.37182,14.190964,636,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.38252,26.742764,0.0,0.0,41.359375,14.14653,637,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.40596,26.782827,0.0,0.0,41.399307,14.148895,638,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.72136,26.70851,0.0,0.0,41.557003,14.193956,639,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.13513,26.598501,0.0,0.0,41.77662,14.2316475,640,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.56395,26.45387,0.0,0.0,41.991318,14.2335205,641,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.7118,26.444687,0.0,0.0,42.015625,14.267383,642,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.88513,26.464695,0.0,0.0,42.11111,14.320158,643,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.15857,26.525654,0.0,0.0,42.229168,14.392044,644,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.4294,26.473228,0.0,0.0,42.350407,14.425822,645,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.31366,26.58785,0.0,0.0,42.360245,14.49264,646,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.69473,26.488483,0.0,0.0,42.537327,14.534872,647,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.12096,26.370829,0.0,0.0,42.78096,14.516805,648,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.51071,26.186981,0.0,0.0,42.93316,14.511684,649,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.91754,26.008009,0.0,0.0,43.118343,14.5183735,650,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.739,26.135279,0.0,0.0,42.786167,14.525052,651,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.95978,26.196957,0.0,0.0,42.918114,14.603377,652,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.59808,25.92549,0.0,0.0,40.984375,14.045593,653,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.68808,26.093746,0.0,0.0,40.5489,13.902872,654,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.6004,26.42422,0.0,0.0,39.58999,13.653915,655,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.19212,26.593706,0.0,0.0,39.032986,13.474086,656,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.318,26.854845,0.0,0.0,38.796005,13.403043,657,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.93605,27.039146,0.0,0.0,40.677372,13.95308,658,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
206.7364,27.098185,0.0,0.0,40.68692,14.02601,659,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.07465,27.057106,0.0,0.0,40.76852,14.053622,660,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.42245,26.926605,0.0,0.0,40.97801,14.011098,661,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.61516,26.9533,0.0,0.0,41.078125,14.124353,662,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.1302,26.794828,0.0,0.0,41.29398,14.108185,663,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.44908,26.596233,0.0,0.0,41.43663,14.064461,664,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.29659,26.686739,0.0,0.0,41.33912,14.073597,665,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.12819,26.773302,0.0,0.0,41.31655,14.086062,666,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.33131,26.720278,0.0,0.0,41.42795,14.144611,667,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.62962,26.59786,0.0,0.0,41.51447,14.124685,668,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.07292,26.470905,0.0,0.0,41.682003,14.102362,669,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.62297,26.316933,0.0,0.0,41.926216,14.158885,670,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.68373,26.35243,0.0,0.0,41.96528,14.184505,671,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.82523,26.41944,0.0,0.0,42.033276,14.241948,672,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.19676,26.362305,0.0,0.0,42.220196,14.297389,673,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.58565,26.277359,0.0,0.0,42.394386,14.314076,674,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.72078,26.220606,0.0,0.0,42.425636,14.3435335,675,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.94386,26.155281,0.0,0.0,42.568867,14.403791,676,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.07089,26.225967,0.0,0.0,42.66059,14.460263,677,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.28502,26.229446,0.0,0.0,42.828995,14.459514,678,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.63513,26.138336,0.0,0.0,42.963833,14.553247,679,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.67592,26.270655,0.0,0.0,42.966724,14.575446,680,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.80672,26.251692,0.0,0.0,42.81192,14.6221485,681,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.33131,25.934711,0.0,0.0,40.891205,13.967007,682,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.69821,26.023796,0.0,0.0,40.514755,13.83663,683,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.35301,26.6062,0.0,0.0,39.54861,13.708606,684,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.86314,26.853697,0.0,0.0,38.891495,13.468502,685,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.49248,26.822073,0.0,0.0,38.84693,13.3976965,686,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.01389,26.931042,0.0,0.0,38.75405,13.385044,687,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.13339,26.98397,0.0,0.0,40.84404,14.052099,688,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
207.49306,26.773602,0.0,0.0,41.005787,13.950619,689,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.0,26.690006,0.0,0.0,41.23698,14.061568,690,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.46817,26.652071,0.0,0.0,41.457756,14.0761385,691,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.39091,26.788734,0.0,0.0,41.46412,14.154545,692,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.35359,26.82367,0.0,0.0,41.422455,14.162267,693,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.70602,26.627909,0.0,0.0,41.56221,14.116687,694,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
208.90451,26.461693,0.0,0.0,41.65683,14.057658,695,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.01881,26.45784,0.0,0.0,41.729458,14.06409,696,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.37616,26.226109,0.0,0.0,41.894966,14.049977,697,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.7121,26.086798,0.0,0.0,41.994213,14.0957365,698,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
209.80035,26.102154,0.0,0.0,41.988136,14.067572,699,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.08797,26.13918,0.0,0.0,42.163193,14.183282,700,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.46123,26.099085,0.0,0.0,42.337093,14.205688,701,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.57321,26.17982,0.0,0.0,42.39207,14.302451,702,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
210.84259,26.17537,0.0,0.0,42.502316,14.332142,703,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.12009,26.054293,0.0,0.0,42.662907,14.328329,704,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.54167,25.934334,0.0,0.0,42.838833,14.392333,705,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.76389,25.873734,0.0,0.0,42.970776,14.400561,706,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.77576,25.96407,0.0,0.0,42.827545,14.445071,707,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.9948,25.974936,0.0,0.0,42.877895,14.542408,708,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.27344,25.89376,0.0,0.0,40.8533,13.904671,709,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.26418,25.971182,0.0,0.0,40.81221,13.932284,710,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
212.30469,25.95422,0.0,0.0,40.922455,13.977032,711,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
211.74538,25.916365,0.0,0.0,40.62529,13.836949,712,0,data/covital-data-clinical/survey-id=f8c2a9cc-fb45-4960-a1b6-36f3e3e22498/2020-04-23 06:43:00.630986.mp4
